sale_id,invoice_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue
S001251,INV00527,P018,2025-09-09,1,588.71,0.0,588.71
S001252,INV00527,P009,2025-09-09,5,555.19,0.1,2498.36
S001253,INV00528,P017,2025-02-12,2,680.26,0.1,1224.47
S001254,INV00528,P002,2025-02-12,1,348.25,0.05,330.84
S001255,INV00529,P008,2024-09-23,5,24.11,0.0,120.55
S001256,INV00530,P003,2024-01-28,2,508.77,0.0,1017.54
S001257,INV00531,P014,2024-08-28,5,365.65,0.0,1828.25
S001258,INV00531,P020,2024-08-28,1,501.47,0.05,476.4
S001259,INV00532,P014,2024-07-13,2,365.65,0.1,658.17
S001260,INV00532,P020,2024-07-13,5,501.47,0.15,2131.25
S001261,INV00532,P009,2024-07-13,4,555.19,0.1,1998.68
S001262,INV00533,P003,2024-07-25,3,508.77,0.05,1449.99
S001263,INV00534,P005,2024-01-05,5,66.59,0.15,283.01
S001264,INV00534,P018,2024-01-05,4,588.71,0.1,2119.36
S001265,INV00534,P007,2024-01-05,4,118.83,0.1,427.79
S001266,INV00535,P016,2025-12-18,2,135.67,0.15,230.64
S001267,INV00535,P008,2025-12-18,3,24.11,0.1,65.1
S001268,INV00535,P009,2025-12-18,3,555.19,0.0,1665.57
S001269,INV00536,P013,2024-10-10,4,499.96,0.0,1999.84
S001270,INV00536,P005,2024-10-10,2,66.59,0.1,119.86
S001271,INV00536,P014,2024-10-10,4,365.65,0.1,1316.34
S001272,INV00536,P012,2024-10-10,4,490.89,0.0,1963.56
S001273,INV00537,P009,2024-12-21,3,555.19,0.1,1499.01
S001274,INV00538,P012,2024-11-04,1,490.89,0.0,490.89
S001275,INV00538,P007,2024-11-04,1,118.83,0.15,101.01
S001276,INV00539,P016,2024-01-23,4,135.67,0.05,515.55
S001277,INV00539,P001,2024-01-23,5,564.89,0.0,2824.45
S001278,INV00539,P010,2024-01-23,2,358.33,0.0,716.66
S001279,INV00540,P005,2024-10-23,3,66.59,0.0,199.77
S001280,INV00540,P019,2024-10-23,1,298.11,0.05,283.2
S001281,INV00541,P009,2024-08-15,5,555.19,0.05,2637.15
S001282,INV00541,P010,2024-08-15,5,358.33,0.15,1522.9
S001283,INV00542,P002,2025-08-26,4,348.25,0.0,1393.0
S001284,INV00542,P011,2025-08-26,1,292.74,0.05,278.1
S001285,INV00542,P017,2025-08-26,1,680.26,0.0,680.26
S001286,INV00543,P006,2025-11-16,1,187.1,0.15,159.03
S001287,INV00543,P013,2025-11-16,1,499.96,0.0,499.96
S001288,INV00544,P016,2025-12-22,2,135.67,0.0,271.34
S001289,INV00544,P020,2025-12-22,5,501.47,0.05,2381.98
S001290,INV00544,P003,2025-12-22,1,508.77,0.1,457.89
S001291,INV00545,P017,2025-09-04,3,680.26,0.0,2040.78
S001292,INV00546,P002,2025-08-21,1,348.25,0.0,348.25
S001293,INV00547,P015,2025-07-02,4,151.86,0.0,607.44
S001294,INV00547,P016,2025-07-02,3,135.67,0.0,407.01
S001295,INV00548,P010,2024-09-28,5,358.33,0.1,1612.48
S001296,INV00548,P014,2024-09-28,1,365.65,0.0,365.65
S001297,INV00548,P019,2024-09-28,4,298.11,0.0,1192.44
S001298,INV00548,P020,2024-09-28,5,501.47,0.15,2131.25
S001299,INV00549,P018,2025-01-16,1,588.71,0.1,529.84
S001300,INV00549,P015,2025-01-16,3,151.86,0.15,387.24
S001301,INV00550,P020,2024-01-31,3,501.47,0.0,1504.41
S001302,INV00550,P015,2024-01-31,4,151.86,0.15,516.32
S001303,INV00550,P003,2024-01-31,3,508.77,0.1,1373.68
S001304,INV00550,P016,2024-01-31,4,135.67,0.15,461.28
S001305,INV00551,P006,2024-05-14,3,187.1,0.05,533.23
S001306,INV00551,P009,2024-05-14,1,555.19,0.15,471.91
S001307,INV00551,P012,2024-05-14,2,490.89,0.05,932.69
S001308,INV00552,P010,2025-02-14,4,358.33,0.05,1361.65
S001309,INV00552,P004,2025-02-14,5,296.13,0.15,1258.55
S001310,INV00553,P011,2025-04-11,4,292.74,0.1,1053.86
S001311,INV00553,P015,2025-04-11,5,151.86,0.1,683.37
S001312,INV00554,P020,2024-09-12,3,501.47,0.15,1278.75
S001313,INV00554,P009,2024-09-12,3,555.19,0.05,1582.29
S001314,INV00555,P005,2024-04-04,1,66.59,0.1,59.93
S001315,INV00555,P009,2024-04-04,3,555.19,0.15,1415.73
S001316,INV00555,P012,2024-04-04,2,490.89,0.0,981.78
S001317,INV00555,P007,2024-04-04,2,118.83,0.15,202.01
S001318,INV00556,P006,2025-05-06,5,187.1,0.0,935.5
S001319,INV00556,P005,2025-05-06,4,66.59,0.05,253.04
S001320,INV00556,P010,2025-05-06,4,358.33,0.1,1289.99
S001321,INV00556,P017,2025-05-06,1,680.26,0.0,680.26
S001322,INV00557,P003,2025-12-14,5,508.77,0.0,2543.85
S001323,INV00557,P012,2025-12-14,1,490.89,0.0,490.89
S001324,INV00558,P017,2024-01-16,2,680.26,0.0,1360.52
S001325,INV00558,P019,2024-01-16,1,298.11,0.0,298.11
S001326,INV00558,P011,2024-01-16,3,292.74,0.0,878.22
S001327,INV00559,P012,2024-06-03,3,490.89,0.15,1251.77
S001328,INV00559,P016,2024-06-03,3,135.67,0.05,386.66
S001329,INV00560,P003,2025-03-25,4,508.77,0.05,1933.33
S001330,INV00560,P014,2025-03-25,4,365.65,0.0,1462.6
S001331,INV00560,P007,2025-03-25,1,118.83,0.15,101.01
S001332,INV00561,P007,2024-12-07,3,118.83,0.05,338.67
S001333,INV00561,P009,2024-12-07,4,555.19,0.0,2220.76
S001334,INV00561,P012,2024-12-07,1,490.89,0.05,466.35
S001335,INV00561,P008,2024-12-07,5,24.11,0.0,120.55
S001336,INV00562,P004,2025-08-08,3,296.13,0.0,888.39
S001337,INV00562,P005,2025-08-08,4,66.59,0.0,266.36
S001338,INV00562,P001,2025-08-08,4,564.89,0.0,2259.56
S001339,INV00562,P016,2025-08-08,2,135.67,0.0,271.34
S001340,INV00563,P009,2025-05-02,1,555.19,0.1,499.67
S001341,INV00563,P002,2025-05-02,5,348.25,0.0,1741.25
S001342,INV00563,P016,2025-05-02,1,135.67,0.1,122.1
S001343,INV00564,P019,2024-09-18,4,298.11,0.1,1073.2
S001344,INV00565,P003,2025-12-25,2,508.77,0.05,966.66
S001345,INV00565,P001,2025-12-25,3,564.89,0.0,1694.67
S001346,INV00565,P021,2025-12-25,3,285.53,0.0,856.59
S001347,INV00566,P019,2024-01-04,1,298.11,0.0,298.11
S001348,INV00566,P006,2024-01-04,5,187.1,0.0,935.5
S001349,INV00566,P017,2024-01-04,2,680.26,0.1,1224.47
S001350,INV00566,P014,2024-01-04,4,365.65,0.0,1462.6
S001351,INV00567,P004,2024-01-09,2,296.13,0.05,562.65
S001352,INV00567,P010,2024-01-09,4,358.33,0.15,1218.32
S001353,INV00568,P019,2024-05-25,5,298.11,0.0,1490.55
S001354,INV00569,P019,2025-07-28,4,298.11,0.1,1073.2
S001355,INV00569,P016,2025-07-28,5,135.67,0.1,610.51
S001356,INV00569,P005,2025-07-28,4,66.59,0.0,266.36
S001357,INV00569,P004,2025-07-28,2,296.13,0.0,592.26
S001358,INV00570,P019,2024-09-17,2,298.11,0.0,596.22
S001359,INV00571,P001,2024-09-07,2,564.89,0.0,1129.78
S001360,INV00571,P021,2024-09-07,2,285.53,0.0,571.06
S001361,INV00572,P011,2025-07-15,3,292.74,0.05,834.31
S001362,INV00573,P004,2025-01-04,1,296.13,0.15,251.71
S001363,INV00573,P018,2025-01-04,4,588.71,0.05,2237.1
S001364,INV00574,P006,2024-02-01,2,187.1,0.0,374.2
S001365,INV00574,P018,2024-02-01,5,588.71,0.15,2502.02
S001366,INV00574,P007,2024-02-01,1,118.83,0.15,101.01
S001367,INV00575,P003,2024-06-16,3,508.77,0.15,1297.36
S001368,INV00575,P008,2024-06-16,3,24.11,0.05,68.71
S001369,INV00576,P001,2025-07-04,4,564.89,0.0,2259.56
S001370,INV00576,P006,2025-07-04,3,187.1,0.0,561.3
S001371,INV00576,P014,2025-07-04,4,365.65,0.0,1462.6
S001372,INV00576,P012,2025-07-04,3,490.89,0.15,1251.77
S001373,INV00577,P017,2025-07-07,4,680.26,0.1,2448.94
S001374,INV00577,P020,2025-07-07,2,501.47,0.0,1002.94
S001375,INV00578,P010,2025-09-13,3,358.33,0.0,1074.99
S001376,INV00578,P006,2025-09-13,5,187.1,0.15,795.17
S001377,INV00578,P021,2025-09-13,5,285.53,0.1,1284.88
S001378,INV00578,P014,2025-09-13,2,365.65,0.1,658.17
S001379,INV00579,P008,2024-10-15,1,24.11,0.0,24.11
S001380,INV00579,P019,2024-10-15,4,298.11,0.15,1013.57
S001381,INV00579,P006,2024-10-15,1,187.1,0.0,187.1
S001382,INV00579,P003,2024-10-15,3,508.77,0.0,1526.31
S001383,INV00580,P004,2024-05-01,5,296.13,0.1,1332.59
S001384,INV00581,P001,2025-08-14,1,564.89,0.05,536.65
S001385,INV00582,P012,2025-04-29,3,490.89,0.0,1472.67
S001386,INV00582,P002,2025-04-29,4,348.25,0.05,1323.35
S001387,INV00582,P014,2025-04-29,2,365.65,0.05,694.73
S001388,INV00583,P012,2024-10-09,4,490.89,0.1,1767.2
S001389,INV00583,P016,2024-10-09,1,135.67,0.0,135.67
S001390,INV00583,P005,2024-10-09,1,66.59,0.0,66.59
S001391,INV00584,P020,2025-01-02,3,501.47,0.1,1353.97
S001392,INV00584,P006,2025-01-02,5,187.1,0.05,888.72
S001393,INV00584,P011,2025-01-02,4,292.74,0.0,1170.96
S001394,INV00585,P002,2024-07-05,1,348.25,0.0,348.25
S001395,INV00585,P019,2024-07-05,2,298.11,0.0,596.22
S001396,INV00585,P010,2024-07-05,4,358.33,0.05,1361.65
S001397,INV00585,P015,2024-07-05,3,151.86,0.05,432.8
S001398,INV00586,P003,2025-04-19,3,508.77,0.05,1449.99
S001399,INV00587,P020,2024-06-11,5,501.47,0.15,2131.25
S001400,INV00588,P008,2024-05-20,2,24.11,0.05,45.81
S001401,INV00588,P019,2024-05-20,1,298.11,0.05,283.2
S001402,INV00588,P010,2024-05-20,4,358.33,0.05,1361.65
S001403,INV00588,P016,2024-05-20,3,135.67,0.15,345.96
S001404,INV00589,P011,2024-12-27,3,292.74,0.0,878.22
S001405,INV00589,P013,2024-12-27,1,499.96,0.0,499.96
S001406,INV00590,P012,2025-04-02,3,490.89,0.15,1251.77
S001407,INV00590,P008,2025-04-02,2,24.11,0.0,48.22
S001408,INV00590,P017,2025-04-02,2,680.26,0.0,1360.52
S001409,INV00591,P006,2024-10-11,1,187.1,0.05,177.74
S001410,INV00591,P004,2024-10-11,4,296.13,0.15,1006.84
S001411,INV00592,P016,2025-10-31,3,135.67,0.0,407.01
S001412,INV00592,P009,2025-10-31,2,555.19,0.0,1110.38
S001413,INV00592,P005,2025-10-31,1,66.59,0.1,59.93
S001414,INV00593,P014,2025-03-22,1,365.65,0.1,329.08
S001415,INV00593,P004,2025-03-22,3,296.13,0.15,755.13
S001416,INV00593,P003,2025-03-22,3,508.77,0.05,1449.99
S001417,INV00593,P009,2025-03-22,5,555.19,0.0,2775.95
S001418,INV00594,P014,2025-03-10,5,365.65,0.0,1828.25
S001419,INV00594,P018,2025-03-10,3,588.71,0.05,1677.82
S001420,INV00594,P013,2025-03-10,5,499.96,0.0,2499.8
S001421,INV00594,P007,2025-03-10,2,118.83,0.0,237.66
S001422,INV00595,P009,2025-12-15,2,555.19,0.0,1110.38
S001423,INV00595,P017,2025-12-15,3,680.26,0.1,1836.7
S001424,INV00595,P008,2025-12-15,2,24.11,0.0,48.22
S001425,INV00596,P002,2024-03-03,4,348.25,0.0,1393.0
S001426,INV00596,P010,2024-03-03,5,358.33,0.0,1791.65
S001427,INV00596,P014,2024-03-03,2,365.65,0.1,658.17
S001428,INV00597,P004,2025-04-06,5,296.13,0.0,1480.65
S001429,INV00597,P020,2025-04-06,3,501.47,0.05,1429.19
S001430,INV00597,P015,2025-04-06,2,151.86,0.1,273.35
S001431,INV00598,P002,2025-07-11,4,348.25,0.1,1253.7
S001432,INV00598,P015,2025-07-11,1,151.86,0.1,136.67
S001433,INV00598,P020,2025-07-11,2,501.47,0.0,1002.94
S001434,INV00599,P021,2024-05-20,2,285.53,0.1,513.95
S001435,INV00599,P003,2024-05-20,5,508.77,0.15,2162.27
S001436,INV00599,P004,2024-05-20,2,296.13,0.05,562.65
S001437,INV00600,P014,2025-04-17,4,365.65,0.0,1462.6
S001438,INV00600,P002,2025-04-17,2,348.25,0.1,626.85
S001439,INV00600,P012,2025-04-17,5,490.89,0.0,2454.45
S001440,INV00600,P016,2025-04-17,3,135.67,0.15,345.96
S001441,INV00601,P021,2025-12-19,1,285.53,0.0,285.53
S001442,INV00601,P011,2025-12-19,2,292.74,0.1,526.93
S001443,INV00601,P014,2025-12-19,4,365.65,0.0,1462.6
S001444,INV00602,P012,2024-09-10,1,490.89,0.0,490.89
S001445,INV00602,P016,2024-09-10,2,135.67,0.1,244.21
S001446,INV00602,P015,2024-09-10,2,151.86,0.0,303.72
S001447,INV00602,P008,2024-09-10,2,24.11,0.05,45.81
S001448,INV00603,P007,2025-10-24,3,118.83,0.05,338.67
S001449,INV00604,P008,2025-05-06,3,24.11,0.0,72.33
S001450,INV00604,P010,2025-05-06,2,358.33,0.0,716.66
S001451,INV00604,P014,2025-05-06,2,365.65,0.05,694.73
S001452,INV00605,P014,2025-05-10,4,365.65,0.15,1243.21
S001453,INV00605,P011,2025-05-10,4,292.74,0.15,995.32
S001454,INV00605,P002,2025-05-10,5,348.25,0.05,1654.19
S001455,INV00605,P017,2025-05-10,4,680.26,0.0,2721.04
S001456,INV00606,P016,2025-12-14,2,135.67,0.0,271.34
S001457,INV00607,P018,2025-11-23,4,588.71,0.15,2001.61
S001458,INV00607,P020,2025-11-23,2,501.47,0.1,902.65
S001459,INV00607,P010,2025-11-23,5,358.33,0.15,1522.9
S001460,INV00607,P014,2025-11-23,5,365.65,0.15,1554.01
S001461,INV00608,P002,2024-11-03,2,348.25,0.0,696.5
S001462,INV00608,P015,2024-11-03,4,151.86,0.0,607.44
S001463,INV00608,P018,2024-11-03,2,588.71,0.1,1059.68
S001464,INV00609,P004,2024-11-03,3,296.13,0.15,755.13
S001465,INV00609,P007,2024-11-03,1,118.83,0.0,118.83
S001466,INV00609,P005,2024-11-03,1,66.59,0.15,56.6
S001467,INV00610,P001,2025-05-16,3,564.89,0.1,1525.2
S001468,INV00610,P015,2025-05-16,1,151.86,0.15,129.08
S001469,INV00610,P021,2025-05-16,2,285.53,0.0,571.06
S001470,INV00611,P014,2025-03-12,5,365.65,0.15,1554.01
S001471,INV00611,P017,2025-03-12,5,680.26,0.05,3231.24
S001472,INV00611,P020,2025-03-12,4,501.47,0.15,1705.0
S001473,INV00611,P015,2025-03-12,2,151.86,0.0,303.72
S001474,INV00612,P008,2025-12-09,2,24.11,0.0,48.22
S001475,INV00612,P003,2025-12-09,1,508.77,0.1,457.89
S001476,INV00612,P006,2025-12-09,3,187.1,0.05,533.23
S001477,INV00613,P012,2025-01-28,5,490.89,0.0,2454.45
S001478,INV00613,P017,2025-01-28,4,680.26,0.0,2721.04
S001479,INV00613,P021,2025-01-28,5,285.53,0.15,1213.5
S001480,INV00614,P021,2025-07-07,2,285.53,0.0,571.06
S001481,INV00614,P014,2025-07-07,4,365.65,0.15,1243.21
S001482,INV00614,P013,2025-07-07,2,499.96,0.15,849.93
S001483,INV00614,P001,2025-07-07,4,564.89,0.0,2259.56
S001484,INV00615,P006,2024-02-12,4,187.1,0.15,636.14
S001485,INV00616,P018,2025-01-20,4,588.71,0.0,2354.84
S001486,INV00616,P019,2025-01-20,4,298.11,0.0,1192.44
S001487,INV00617,P006,2025-10-12,3,187.1,0.0,561.3
S001488,INV00617,P002,2025-10-12,5,348.25,0.15,1480.06
S001489,INV00617,P003,2025-10-12,3,508.77,0.0,1526.31
S001490,INV00617,P015,2025-10-12,2,151.86,0.1,273.35
S001491,INV00618,P010,2025-01-08,1,358.33,0.0,358.33
S001492,INV00618,P017,2025-01-08,3,680.26,0.0,2040.78
S001493,INV00618,P019,2025-01-08,3,298.11,0.0,894.33
S001494,INV00618,P008,2025-01-08,2,24.11,0.1,43.4
S001495,INV00619,P011,2024-06-02,5,292.74,0.1,1317.33
S001496,INV00619,P014,2024-06-02,2,365.65,0.15,621.6
S001497,INV00619,P004,2024-06-02,2,296.13,0.15,503.42
S001498,INV00620,P009,2024-03-13,3,555.19,0.05,1582.29
S001499,INV00620,P004,2024-03-13,2,296.13,0.15,503.42
S001500,INV00620,P018,2024-03-13,5,588.71,0.0,2943.55
S001501,INV00620,P019,2024-03-13,2,298.11,0.05,566.41
S001502,INV00621,P012,2024-10-06,5,490.89,0.0,2454.45
S001503,INV00621,P003,2024-10-06,1,508.77,0.0,508.77
S001504,INV00621,P007,2024-10-06,1,118.83,0.0,118.83
S001505,INV00621,P018,2024-10-06,2,588.71,0.0,1177.42
S001506,INV00622,P017,2024-01-12,2,680.26,0.0,1360.52
S001507,INV00622,P014,2024-01-12,3,365.65,0.0,1096.95
S001508,INV00622,P002,2024-01-12,4,348.25,0.0,1393.0
S001509,INV00623,P019,2025-08-14,5,298.11,0.1,1341.5
S001510,INV00623,P016,2025-08-14,4,135.67,0.1,488.41
S001511,INV00624,P015,2024-10-09,5,151.86,0.05,721.34
S001512,INV00624,P013,2024-10-09,4,499.96,0.15,1699.86
S001513,INV00625,P001,2024-09-02,5,564.89,0.0,2824.45
S001514,INV00625,P017,2024-09-02,4,680.26,0.0,2721.04
S001515,INV00625,P007,2024-09-02,2,118.83,0.0,237.66
S001516,INV00625,P016,2024-09-02,5,135.67,0.1,610.51
S001517,INV00626,P014,2025-02-15,5,365.65,0.05,1736.84
S001518,INV00626,P002,2025-02-15,5,348.25,0.05,1654.19
S001519,INV00626,P020,2025-02-15,2,501.47,0.05,952.79
S001520,INV00627,P020,2024-10-18,2,501.47,0.0,1002.94
S001521,INV00627,P013,2024-10-18,5,499.96,0.15,2124.83
S001522,INV00628,P009,2025-12-13,1,555.19,0.15,471.91
S001523,INV00628,P014,2025-12-13,3,365.65,0.0,1096.95
S001524,INV00629,P008,2024-06-19,3,24.11,0.0,72.33
S001525,INV00629,P012,2024-06-19,4,490.89,0.15,1669.03
S001526,INV00629,P003,2024-06-19,3,508.77,0.1,1373.68
S001527,INV00629,P009,2024-06-19,1,555.19,0.0,555.19
S001528,INV00630,P001,2024-02-29,5,564.89,0.0,2824.45
S001529,INV00630,P018,2024-02-29,4,588.71,0.0,2354.84
S001530,INV00630,P020,2024-02-29,5,501.47,0.15,2131.25
S001531,INV00631,P012,2025-03-04,3,490.89,0.1,1325.4
S001532,INV00632,P011,2024-09-05,1,292.74,0.0,292.74
S001533,INV00632,P013,2024-09-05,3,499.96,0.0,1499.88
S001534,INV00632,P004,2024-09-05,3,296.13,0.0,888.39
S001535,INV00633,P020,2024-01-05,5,501.47,0.05,2381.98
S001536,INV00633,P018,2024-01-05,2,588.71,0.1,1059.68
S001537,INV00633,P013,2024-01-05,2,499.96,0.0,999.92
S001538,INV00633,P019,2024-01-05,2,298.11,0.0,596.22
S001539,INV00634,P010,2025-02-15,3,358.33,0.0,1074.99
S001540,INV00634,P011,2025-02-15,3,292.74,0.0,878.22
S001541,INV00634,P007,2025-02-15,4,118.83,0.0,475.32
S001542,INV00635,P011,2024-09-30,4,292.74,0.05,1112.41
S001543,INV00635,P001,2024-09-30,1,564.89,0.0,564.89
S001544,INV00635,P019,2024-09-30,5,298.11,0.0,1490.55
S001545,INV00635,P020,2024-09-30,2,501.47,0.1,902.65
S001546,INV00636,P016,2025-01-31,2,135.67,0.0,271.34
S001547,INV00636,P002,2025-01-31,1,348.25,0.0,348.25
S001548,INV00636,P019,2025-01-31,2,298.11,0.05,566.41
S001549,INV00636,P015,2025-01-31,1,151.86,0.0,151.86
S001550,INV00637,P007,2024-03-17,5,118.83,0.0,594.15
S001551,INV00638,P017,2024-03-10,1,680.26,0.1,612.23
S001552,INV00639,P008,2024-09-23,3,24.11,0.1,65.1
S001553,INV00639,P021,2024-09-23,4,285.53,0.15,970.8
S001554,INV00639,P009,2024-09-23,1,555.19,0.05,527.43
S001555,INV00639,P017,2024-09-23,4,680.26,0.15,2312.88
S001556,INV00640,P006,2025-01-09,3,187.1,0.1,505.17
S001557,INV00640,P008,2025-01-09,1,24.11,0.0,24.11
S001558,INV00640,P018,2025-01-09,3,588.71,0.0,1766.13
S001559,INV00641,P004,2025-10-08,5,296.13,0.0,1480.65
S001560,INV00641,P016,2025-10-08,2,135.67,0.1,244.21
S001561,INV00641,P010,2025-10-08,2,358.33,0.15,609.16
S001562,INV00641,P001,2025-10-08,4,564.89,0.0,2259.56
S001563,INV00642,P014,2024-06-18,4,365.65,0.0,1462.6
S001564,INV00642,P002,2024-06-18,4,348.25,0.0,1393.0
S001565,INV00642,P008,2024-06-18,1,24.11,0.1,21.7
S001566,INV00642,P020,2024-06-18,1,501.47,0.1,451.32
S001567,INV00643,P020,2024-04-07,2,501.47,0.05,952.79
S001568,INV00643,P016,2024-04-07,5,135.67,0.0,678.35
S001569,INV00644,P020,2025-01-27,1,501.47,0.1,451.32
S001570,INV00644,P012,2025-01-27,5,490.89,0.0,2454.45
S001571,INV00644,P014,2025-01-27,4,365.65,0.0,1462.6
S001572,INV00645,P004,2024-11-26,3,296.13,0.0,888.39
S001573,INV00645,P003,2024-11-26,1,508.77,0.05,483.33
S001574,INV00645,P015,2024-11-26,4,151.86,0.1,546.7
S001575,INV00645,P019,2024-11-26,2,298.11,0.0,596.22
S001576,INV00646,P011,2025-06-15,2,292.74,0.15,497.66
S001577,INV00647,P006,2025-12-08,4,187.1,0.05,710.98
S001578,INV00648,P001,2024-05-25,5,564.89,0.0,2824.45
S001579,INV00648,P010,2024-05-25,3,358.33,0.05,1021.24
S001580,INV00648,P019,2024-05-25,2,298.11,0.1,536.6
S001581,INV00649,P012,2025-01-27,1,490.89,0.0,490.89
S001582,INV00649,P006,2025-01-27,4,187.1,0.0,748.4
S001583,INV00649,P010,2025-01-27,3,358.33,0.15,913.74
S001584,INV00650,P001,2024-07-14,2,564.89,0.0,1129.78
S001585,INV00651,P021,2025-10-17,5,285.53,0.0,1427.65
S001586,INV00651,P004,2025-10-17,5,296.13,0.1,1332.59
S001587,INV00652,P014,2024-02-21,5,365.65,0.05,1736.84
S001588,INV00652,P011,2024-02-21,3,292.74,0.05,834.31
S001589,INV00652,P004,2024-02-21,2,296.13,0.05,562.65
S001590,INV00652,P006,2024-02-21,2,187.1,0.1,336.78
S001591,INV00653,P003,2024-10-04,4,508.77,0.0,2035.08
S001592,INV00653,P017,2024-10-04,3,680.26,0.0,2040.78
S001593,INV00653,P005,2024-10-04,3,66.59,0.0,199.77
S001594,INV00654,P009,2025-10-10,5,555.19,0.0,2775.95
S001595,INV00654,P019,2025-10-10,4,298.11,0.15,1013.57
S001596,INV00654,P018,2025-10-10,3,588.71,0.0,1766.13
S001597,INV00654,P010,2025-10-10,2,358.33,0.0,716.66
S001598,INV00655,P013,2024-01-10,5,499.96,0.1,2249.82
S001599,INV00655,P011,2024-01-10,2,292.74,0.1,526.93
S001600,INV00655,P019,2024-01-10,4,298.11,0.0,1192.44
S001601,INV00656,P005,2024-03-25,1,66.59,0.0,66.59
S001602,INV00656,P009,2024-03-25,2,555.19,0.1,999.34
S001603,INV00656,P003,2024-03-25,3,508.77,0.0,1526.31
S001604,INV00656,P013,2024-03-25,4,499.96,0.05,1899.85
S001605,INV00657,P012,2024-05-16,5,490.89,0.15,2086.28
S001606,INV00657,P021,2024-05-16,3,285.53,0.1,770.93
S001607,INV00658,P010,2025-12-29,2,358.33,0.0,716.66
S001608,INV00659,P001,2025-06-05,2,564.89,0.0,1129.78
S001609,INV00659,P015,2025-06-05,3,151.86,0.05,432.8
S001610,INV00659,P014,2025-06-05,2,365.65,0.05,694.73
S001611,INV00660,P006,2025-06-20,1,187.1,0.0,187.1
S001612,INV00660,P011,2025-06-20,4,292.74,0.05,1112.41
S001613,INV00660,P016,2025-06-20,3,135.67,0.0,407.01
S001614,INV00660,P020,2025-06-20,3,501.47,0.1,1353.97
S001615,INV00661,P008,2024-06-04,2,24.11,0.0,48.22
S001616,INV00661,P006,2024-06-04,5,187.1,0.05,888.72
S001617,INV00661,P012,2024-06-04,2,490.89,0.0,981.78
S001618,INV00661,P015,2024-06-04,3,151.86,0.05,432.8
S001619,INV00662,P001,2025-01-21,4,564.89,0.0,2259.56
S001620,INV00662,P005,2025-01-21,2,66.59,0.0,133.18
S001621,INV00662,P019,2025-01-21,4,298.11,0.0,1192.44
S001622,INV00663,P020,2024-01-16,1,501.47,0.0,501.47
S001623,INV00663,P006,2024-01-16,1,187.1,0.15,159.03
S001624,INV00664,P002,2024-12-09,3,348.25,0.05,992.51
S001625,INV00665,P020,2025-01-24,4,501.47,0.1,1805.29
S001626,INV00665,P015,2025-01-24,1,151.86,0.05,144.27
S001627,INV00666,P011,2024-12-15,4,292.74,0.15,995.32
S001628,INV00666,P015,2024-12-15,2,151.86,0.1,273.35
S001629,INV00666,P002,2024-12-15,1,348.25,0.15,296.01
S001630,INV00667,P005,2024-05-01,3,66.59,0.1,179.79
S001631,INV00668,P005,2025-07-13,2,66.59,0.1,119.86
S001632,INV00669,P014,2024-04-04,2,365.65,0.1,658.17
S001633,INV00669,P019,2024-04-04,2,298.11,0.15,506.79
S001634,INV00670,P015,2024-07-26,1,151.86,0.0,151.86
S001635,INV00671,P017,2024-06-10,2,680.26,0.15,1156.44
S001636,INV00671,P006,2024-06-10,5,187.1,0.15,795.17
S001637,INV00671,P012,2024-06-10,1,490.89,0.0,490.89
S001638,INV00671,P001,2024-06-10,1,564.89,0.0,564.89
S001639,INV00672,P019,2025-04-28,4,298.11,0.0,1192.44
S001640,INV00672,P003,2025-04-28,5,508.77,0.1,2289.47
S001641,INV00672,P009,2025-04-28,1,555.19,0.0,555.19
S001642,INV00673,P006,2024-01-14,4,187.1,0.15,636.14
S001643,INV00674,P013,2024-01-19,5,499.96,0.1,2249.82
S001644,INV00675,P018,2025-10-24,2,588.71,0.1,1059.68
S001645,INV00676,P001,2024-01-27,5,564.89,0.0,2824.45
S001646,INV00676,P002,2024-01-27,5,348.25,0.1,1567.12
S001647,INV00676,P011,2024-01-27,4,292.74,0.0,1170.96
S001648,INV00676,P019,2024-01-27,1,298.11,0.0,298.11
S001649,INV00677,P009,2025-05-03,2,555.19,0.0,1110.38
S001650,INV00677,P019,2025-05-03,3,298.11,0.1,804.9
S001651,INV00678,P015,2024-11-28,1,151.86,0.15,129.08
S001652,INV00679,P014,2025-09-04,2,365.65,0.0,731.3
S001653,INV00679,P021,2025-09-04,4,285.53,0.0,1142.12
S001654,INV00679,P019,2025-09-04,4,298.11,0.05,1132.82
S001655,INV00680,P002,2024-12-22,5,348.25,0.0,1741.25
S001656,INV00680,P001,2024-12-22,2,564.89,0.1,1016.8
S001657,INV00681,P019,2024-02-16,3,298.11,0.05,849.61
S001658,INV00681,P006,2024-02-16,5,187.1,0.0,935.5
S001659,INV00681,P015,2024-02-16,3,151.86,0.0,455.58
S001660,INV00681,P021,2024-02-16,2,285.53,0.1,513.95
S001661,INV00682,P004,2025-07-22,4,296.13,0.1,1066.07
S001662,INV00682,P021,2025-07-22,5,285.53,0.05,1356.27
S001663,INV00683,P011,2024-09-25,4,292.74,0.15,995.32
S001664,INV00683,P021,2024-09-25,4,285.53,0.05,1085.01
S001665,INV00683,P010,2024-09-25,2,358.33,0.05,680.83
S001666,INV00684,P007,2025-01-14,5,118.83,0.1,534.74
S001667,INV00684,P015,2025-01-14,1,151.86,0.1,136.67
